geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
77060,-10.31902011,-48.30357377,palmas,TO
77006,-10.16752125,-48.32419562,palmas,TO
77019,-10.26108351,-48.34232771,palmas,TO
77062,-10.30699311,-48.31994558,palmas,TO
77016,-10.21267653,-48.35106974,palmas,TO
77021,-10.2148056,-48.3279039,palmas,TO
77015,-10.19514613,-48.34623816,palmas,TO
77001,-10.16962636,-48.34187648,palmas,TO
77001,-10.16816886,-48.34912464,palmas,TO
77021,-10.20770608,-48.32752369,palmas,TO
77064,-10.34695891,-48.29768267,palmas,TO
77006,-10.17803191,-48.31584771,palmas,TO
77016,-10.21303777,-48.35319637,palmas,TO
77016,-10.21619514,-48.35734366,palmas,TO
77020,-10.19236604,-48.32608345,palmas,TO
77001,-10.1774605,-48.339373,palmas,TO
77022,-10.2268818,-48.3195681,palmas,TO
77064,-10.34111026,-48.29480933,palmas,TO
77006,-10.17141379,-48.32082242,palmas,TO
77064,-10.34237306,-48.28487341,palmas,TO
77064,-10.3351393,-48.28718629,palmas,TO
77006,-10.16929341,-48.32357483,palmas,TO
77022,-10.22016299,-48.32726818,palmas,TO
77006,-10.175157,-48.30279975,palmas,TO
77006,-10.16797465,-48.31925944,palmas,TO
77023,-10.24366831,-48.32624311,palmas,TO
77062,-10.31521589,-48.31695876,palmas,TO
77016,-10.22094673,-48.34087129,palmas,TO
77060,-10.30210694,-48.30616237,palmas,TO
77060,-10.31644569,-48.30021936,palmas,TO
77006,-10.16940651,-48.31968013,palmas,TO
77020,-10.18690635,-48.32134256,palmas,TO
77006,-10.1834138,-48.32354252,palmas,TO
77001,-10.1663372,-48.35172627,palmas,TO
77022,-10.22076334,-48.3293344,palmas,TO
77020,-10.18690635,-48.32134256,palmas,TO
77020,-10.18738374,-48.32939154,palmas,TO
77006,-10.17942433,-48.31724501,palmas,TO
77015,-10.20462635,-48.34150394,palmas,TO
77022,-10.22536165,-48.32220147,palmas,TO
77006,-10.16635107,-48.31112847,palmas,TO
77006,-10.17990236,-48.3122628,palmas,TO
77020,-10.09152585,-48.33547776,palmas,TO
77023,-10.24389122,-48.32553803,palmas,TO
77006,-10.1832892,-48.32212048,palmas,TO
77006,-10.16400799,-48.30853329,palmas,TO
77063,-10.30046799,-48.2985684,palmas,TO
77020,-10.1906458,-48.31657416,palmas,TO
77064,-10.34111026,-48.29480933,palmas,TO
77015,-10.19732436,-48.35129929,palmas,TO
77006,-10.16646054,-48.32447399,palmas,TO
77001,-10.17999203,-48.34587242,palmas,TO
77064,-10.33688202,-48.29650834,palmas,TO
77020,-10.19303136,-48.31658336,palmas,TO
77006,-10.17945414,-48.31156314,palmas,TO
77020,-10.19166296,-48.31686196,palmas,TO
77064,-10.33165244,-48.29813912,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77020,-10.19248002,-48.3260785,palmas,TO
77020,-10.19215018,-48.33194799,palmas,TO
77001,-10.16153022,-48.34905527,palmas,TO
77064,-10.34503557,-48.29241937,palmas,TO
77006,-10.18340834,-48.32789765,palmas,TO
77015,-10.1953766,-48.34554943,palmas,TO
77001,-10.17898216,-48.3370335,palmas,TO
77020,-10.18685694,-48.32264438,palmas,TO
77016,-10.21619172,-48.35356949,palmas,TO
77015,-10.19905686,-48.3490772,palmas,TO
77020,-10.18711695,-48.31654881,palmas,TO
77016,-10.21683803,-48.3542521,palmas,TO
77022,-10.22536165,-48.32220147,palmas,TO
77001,-10.1803095,-48.3456339,palmas,TO
77001,-10.1517876,-48.33925628,palmas,TO
77006,-10.15739968,-48.31483832,palmas,TO
77022,-10.21886544,-48.33011525,palmas,TO
77001,-10.16419053,-48.3342651,palmas,TO
77019,-10.25631698,-48.33988768,palmas,TO
77001,-10.15204743,-48.34077169,palmas,TO
77015,-10.19945675,-48.35075818,palmas,TO
77024,-10.25307684,-48.32687793,palmas,TO
77021,-10.2008581,-48.31549558,palmas,TO
77001,-10.1590753,-48.32831509,palmas,TO
77023,-10.23228129,-48.32004781,palmas,TO
77015,-10.19256576,-48.34866158,palmas,TO
77020,-10.18725586,-48.32679859,palmas,TO
77020,-10.195101,-48.31650313,palmas,TO
77062,-10.32127576,-48.31750588,palmas,TO
77015,-10.20161986,-48.34070729,palmas,TO
77022,-10.21945133,-48.3271602,palmas,TO
77006,-10.17990936,-48.31296813,palmas,TO
77066,-10.345905,-48.28728375,palmas,TO
77022,-10.22514469,-48.32163367,palmas,TO
77062,-10.30778845,-48.31572181,palmas,TO
77001,-10.17986886,-48.34412586,palmas,TO
77020,-10.18870909,-48.32837205,palmas,TO
77022,-10.22222608,-48.32275144,palmas,TO
77001,-10.17970722,-48.337272,palmas,TO
77020,-10.1846115,-48.3252795,palmas,TO
77020,-10.19462406,-48.32031259,palmas,TO
77001,-10.17025993,-48.34120954,palmas,TO
77006,-10.17699308,-48.332089,palmas,TO
77022,-10.22150301,-48.3271254,palmas,TO
77023,-10.23270377,-48.32302925,palmas,TO
77022,-10.229085,-48.32122286,palmas,TO
77006,-10.17832014,-48.3111273,palmas,TO
77001,-10.18225994,-48.34410896,palmas,TO
77024,-10.24987553,-48.32382184,palmas,TO
77006,-10.17037291,-48.31322729,palmas,TO
77001,-10.15079753,-48.32739043,palmas,TO
77019,-10.25864212,-48.33632143,palmas,TO
77018,-10.24735573,-48.34671822,palmas,TO
77001,-10.15352252,-48.32515879,palmas,TO
77001,-10.1845575,-48.33911718,palmas,TO
77006,-10.18325269,-48.31529563,palmas,TO
77020,-10.18735027,-48.31993559,palmas,TO
77006,-10.17819207,-48.32730336,palmas,TO
77001,-10.15040946,-48.33114399,palmas,TO
77023,-10.24144974,-48.31841364,palmas,TO
77019,-10.25012817,-48.34549373,palmas,TO
77064,-10.33258211,-48.28938536,palmas,TO
77021,-10.20860473,-48.32666057,palmas,TO
77006,-10.175157,-48.30279975,palmas,TO
77024,-10.25335606,-48.32335397,palmas,TO
77020,-10.18688265,-48.31062674,palmas,TO
77015,-10.19431268,-48.34781706,palmas,TO
77006,-10.17755352,-48.33050743,palmas,TO
77023,-10.23331838,-48.32417732,palmas,TO
77064,-10.35154317,-48.29138761,palmas,TO
77022,-10.1547814,-48.31572346,palmas,TO
77023,-10.15535879,-48.31472465,palmas,TO
77024,-10.25456429,-48.32693664,palmas,TO
77019,-10.25701115,-48.34232028,palmas,TO
77066,-10.34278147,-48.27803222,palmas,TO
77015,-10.19432222,-48.3486355,palmas,TO
77019,-10.26103512,-48.3393731,palmas,TO
77022,-10.22535407,-48.32027863,palmas,TO
77022,-10.22071914,-48.32645507,palmas,TO
77001,-10.18353113,-48.3424436,palmas,TO
77064,-10.33447066,-48.29293868,palmas,TO
77015,-10.1988249,-48.35160454,palmas,TO
77024,-10.2539088,-48.3220044,palmas,TO
77020,-10.18685628,-48.32269227,palmas,TO
77023,-10.23742227,-48.31943348,palmas,TO
77001,-10.17820312,-48.34250661,palmas,TO
77015,-10.21071251,-48.33509036,palmas,TO
77001,-10.16382547,-48.32730631,palmas,TO
78088,-15.62966356,-56.01725428,cuiabá,MT
78008,-15.59696669,-56.08428572,cuiaba,MT
78070,-15.62010103,-56.06696411,cuiaba,MT
78053,-15.63749717,-55.97392519,cuiaba,MT
78075,-15.61051621,-56.03170861,cuiaba,MT
78020,-15.60297857,-56.10296014,cuiaba,MT
78090,-15.65379168,-56.02808025,cuiaba,MT
78075,-15.60949994,-56.02903505,cuiaba,MT
78060,-15.60994142,-56.07106593,cuiaba,MT
78020,-15.60982538,-56.10229707,cuiaba,MT
78048,-15.57643621,-56.08583213,cuiaba,MT
78053,-15.5704213,-56.05405067,cuiaba,MT
78068,-15.61629878,-56.04740267,cuiaba,MT
78045,-15.58891384,-56.09870265,cuiaba,MT
78010,-15.60326082,-56.08135333,cuiaba,MT
78076,-15.6181374,-56.019535,cuiaba,MT
78005,-15.59518914,-56.0928306,cuiaba,MT
78095,-15.67288753,-56.06797233,cuiaba,MT
78048,-15.5766775,-56.09049594,cuiaba,MT
78020,-15.5987521,-56.09910474,cuiaba,MT
78070,-15.59548243,-56.08875904,cuiaba,MT
78043,-15.58466951,-56.10089206,cuiaba,MT
78055,-15.55532177,-56.04236455,cuiaba,MT
78050,-15.58027272,-56.06505195,cuiaba,MT
78053,-15.57289461,-56.05594108,cuiaba,MT
78025,-15.60456015,-56.11655137,cuiaba,MT
78070,-15.6257944,-56.06560144,cuiaba,MT
78088,-15.62688939,-56.01258755,cuiaba,MT
78050,-15.65126025,-56.03834819,cuiaba,MT
78080,-15.62052469,-56.05417421,cuiaba,MT
78008,-15.5900512,-56.08761307,cuiaba,MT
78048,-15.569982,-56.07842151,cuiaba,MT
78075,-15.61051621,-56.03170861,cuiaba,MT
78050,-15.58395718,-56.07212636,cuiaba,MT
78043,-15.58751435,-56.10356149,cuiaba,MT
78055,-15.6035831,-56.06570808,cuiaba,MT
78049,-15.54243186,-56.09451377,cuiabá,MT
78050,-15.58802803,-56.08303364,cuiabá,MT
78015,-15.61056017,-56.09593097,cuiaba,MT
78040,-15.58550086,-56.11904595,cuiaba,MT
78015,-15.6135312,-56.08778934,cuiabá,MT
78010,-15.60502085,-56.0816847,cuiaba,MT
78088,-15.62966356,-56.01725428,cuiaba,MT
78056,-15.65104703,-55.99859365,cuiaba,MT
78053,-15.571532,-56.05431829,cuiaba,MT
78088,-15.62801645,-56.01377361,cuiaba,MT
78076,-15.64162356,-56.05572677,cuiaba,MT
78005,-15.59071003,-56.09867516,cuiaba,MT
78075,-15.60787573,-56.03259236,cuiaba,MT
78060,-15.60664454,-56.07690568,cuiaba,MT
78056,-15.54767272,-56.03694588,cuiaba,MT
78050,-15.5830474,-56.0752852,cuiaba,MT
78095,-15.67426991,-56.03899357,cuiaba,MT
78055,-15.57795091,-56.04162943,cuiaba,MT
78048,-15.57646905,-56.10742864,cuiaba,MT
78048,-15.58606805,-56.08395538,cuiaba,MT
78048,-15.57489678,-56.07508641,cuiaba,MT
78005,-15.59063589,-56.09504162,cuiaba,MT
78065,-15.61536305,-56.07660506,cuiaba,MT
78065,-15.62160462,-56.07664857,cuiaba,MT
78040,-15.58913435,-56.12213402,cuiaba,MT
78065,-15.62344962,-56.08589276,cuiaba,MT
78035,-15.6047985,-56.13063975,cuiaba,MT
78055,-15.55196594,-56.05320076,cuiaba,MT
78050,-15.58266366,-56.07104372,cuiaba,MT
78048,-15.55562118,-56.07698913,cuiaba,MT
78025,-15.61600498,-56.1104297,cuiaba,MT
78005,-15.58517724,-56.0904416,cuiaba,MT
78095,-15.66234302,-56.05965368,cuiaba,MT
78048,-15.56902165,-56.08955177,cuiaba,MT
78040,-15.58913705,-56.12239456,cuiaba,MT
78043,-15.59760703,-56.11372204,cuiaba,MT
78080,-15.62616402,-56.05353899,cuiaba,MT
78045,-15.58021783,-56.09549091,cuiaba,MT
78050,-15.58027272,-56.06505195,cuiaba,MT
78053,-15.57129856,-56.05925392,cuiaba,MT
78088,-15.63506231,-56.0191974,cuiaba,MT
78058,-15.56910378,-56.04397592,cuiaba,MT
78010,-15.60198358,-56.0899729,cuiaba,MT
78075,-15.60999289,-56.0251468,cuiaba,MT
78050,-15.59079969,-56.07174467,cuiaba,MT
78025,-15.61420499,-56.11485475,cuiabá,MT
78068,-15.61124418,-56.05315649,cuiaba,MT
78070,-15.62066925,-56.07573992,cuiabá,MT
78035,-15.59809857,-56.12894831,cuiaba,MT
78005,-15.59166086,-56.09378637,cuiaba,MT
78068,-15.64118563,-56.06481598,cuiaba,MT
78010,-15.62385838,-56.06203776,cuiaba,MT
78050,-15.58091071,-56.06522948,cuiaba,MT
78065,-15.61590577,-56.08594585,cuiaba,MT
78065,-15.64103879,-55.99836159,cuiaba,MT
78068,-15.61246072,-56.06187654,cuiaba,MT
78075,-15.60367061,-56.02556343,cuiaba,MT
78048,-15.58216743,-56.08483712,cuiaba,MT
78015,-15.60766644,-56.09656369,cuiaba,MT
78005,-15.59331187,-56.09566614,cuiaba,MT
78075,-15.60821511,-56.03146118,cuiaba,MT
78053,-15.57290888,-56.0645329,cuiaba,MT
78020,-15.60543518,-56.10395253,cuiaba,MT
78053,-15.57262489,-56.05582592,cuiabá,MT
78068,-15.61597281,-55.99843524,cuiabá,MT
78048,-15.57489678,-56.07508641,cuiabá,MT
78099,-15.63309371,-55.95563838,cuiabá,MT
78030,-15.6112839,-56.1227759,cuiaba,MT
78035,-15.60264521,-56.12979972,cuiabá,MT
78099,-15.62953071,-55.94816539,cuiaba,MT
78065,-15.62080472,-56.07938976,cuiaba,MT
78045,-15.5899125,-56.09157525,cuiaba,MT
78040,-15.59567932,-56.1332275,cuiaba,MT
78053,-15.571647,-56.05542225,cuiaba,MT
78085,-15.63880151,-56.05865253,cuiaba,MT
78065,-15.61172048,-56.07981004,cuiaba,MT
78070,-15.61533206,-56.10902115,cuiaba,MT
78015,-15.61421571,-56.09100506,cuiaba,MT
78053,-15.57018404,-56.05803542,cuiaba,MT
78060,-15.61079618,-56.07219371,cuiaba,MT
78005,-15.58846784,-56.09568004,cuiaba,MT
78048,-15.56431608,-56.0925431,cuiaba,MT
78077,-15.60562545,-56.04527637,cuiaba,MT
78065,-15.61334571,-56.08161138,cuiaba,MT
78028,-15.58538602,-56.03632369,cuiaba,MT
78089,-15.64331917,-55.99506284,cuiaba,MT
78050,-15.58862621,-56.07656559,cuiabá,MT
78048,-15.58563152,-56.08520581,cuiaba,MT
78068,-15.61324272,-56.061763,cuiaba,MT
78035,-15.59008046,-56.13396199,cuiaba,MT
78060,-15.60664454,-56.07690568,cuiabá,MT
78032,-15.59797062,-56.10709845,cuiaba,MT
78010,-15.59958743,-56.09036056,cuiaba,MT
78055,-15.55346169,-56.04669095,cuiaba,MT
78099,-15.6323854,-55.94934525,cuiaba,MT
78048,-15.58159255,-56.08935367,cuiaba,MT
78028,-15.61833586,-56.1287846,cuiaba,MT
78060,-15.61224772,-56.07416778,cuiaba,MT
78085,-15.630057,-56.056806,cuiaba,MT
78055,-15.5549747,-56.05152526,cuiaba,MT
78050,-15.58808611,-56.07693113,cuiaba,MT
78043,-15.59091249,-56.11377976,cuiabá,MT
78061,-15.60353706,-56.06588976,cuiaba,MT
78043,-15.59326352,-56.12110962,cuiaba,MT
78043,-15.58763739,-56.10897262,cuiaba,MT
78048,-15.56141605,-56.08194153,cuiaba,MT
78030,-15.60815369,-56.11740292,cuiaba,MT
78055,-15.55915152,-56.05222457,cuiaba,MT
78050,-15.58805198,-56.06267587,cuiaba,MT
78065,-15.62170781,-56.07937919,cuiaba,MT
78055,-15.5615655,-56.04677754,cuiaba,MT
78075,-15.60985725,-56.03071638,cuiaba,MT
78068,-15.65495356,-56.0470507,cuiaba,MT
78050,-15.58802803,-56.08303364,cuiaba,MT
78060,-15.6096948,-56.07845062,cuiaba,MT
78058,-15.642108,-55.96969725,cuiaba,MT
78098,-15.67408849,-56.04097907,cuiaba,MT
78049,-15.57390533,-56.07290413,cuiaba,MT
78015,-15.61138207,-56.08684069,cuiaba,MT
78020,-15.60297857,-56.10296014,cuiaba,MT
78065,-15.62404398,-56.08089634,cuiabá,MT
78045,-15.59342668,-56.10691071,cuiaba,MT
78090,-15.65067737,-56.02846016,cuiaba,MT
78055,-15.56172132,-56.04636889,cuiaba,MT
78095,-15.65812387,-56.04407142,cuiaba,MT
78030,-15.61119705,-56.12515576,cuiabá,MT
78045,-15.58624876,-56.09720216,cuiaba,MT
78035,-15.59202523,-56.1319248,cuiabá,MT
78085,-15.63471765,-56.05070117,cuiaba,MT
78058,-15.56916076,-56.04417533,cuiaba,MT
78015,-15.60683805,-56.09859388,cuiaba,MT
78070,-15.61788438,-56.07084487,cuiabá,MT
78050,-15.58739842,-56.08043845,cuiaba,MT
78099,-15.66537,-55.98085,cuiaba,MT
78055,-15.54444487,-56.08142765,cuiaba,MT
78080,-15.63018296,-56.04525851,cuiaba,MT
78099,-15.63512906,-55.95056873,cuiaba,MT
78008,-15.59192889,-56.08769719,cuiaba,MT
78070,-15.62533442,-56.07040561,cuiaba,MT
78098,-15.63936599,-55.98083579,cuiaba,MT
78075,-15.61051621,-56.03170861,cuiaba,MT
78075,-15.6273124,-56.04560186,cuiaba,MT
78043,-15.58490213,-56.10847123,cuiabá,MT
78077,-15.60572071,-56.0450648,cuiaba,MT
78060,-15.61101185,-56.07533144,cuiabá,MT
78058,-15.6417553,-55.97062894,cuiaba,MT
78060,-15.59242095,-56.07904106,cuiaba,MT
78070,-15.62936146,-56.07300867,cuiaba,MT
78048,-15.57489678,-56.07508641,cuiabá,MT
78058,-15.56917975,-56.0442418,cuiaba,MT
78015,-15.61410359,-56.08979459,cuiaba,MT
78035,-15.59123377,-56.13596744,cuiaba,MT
78035,-15.59608365,-56.13167169,cuiaba,MT
78050,-15.57362759,-56.05914105,cuiaba,MT
78025,-15.60247856,-56.11794397,cuiaba,MT
78065,-15.61594008,-56.08223893,cuiabá,MT
78045,-15.58069849,-56.09446037,cuiaba,MT
78035,-15.59084397,-56.13152326,cuiaba,MT
78055,-15.52499958,-56.07182061,cuiaba,MT
78055,-15.56189,-56.04481936,cuiaba,MT
78065,-15.62683264,-56.0789409,cuiaba,MT
78043,-15.58823928,-56.10565746,cuiaba,MT
78043,-15.58677214,-56.11033102,cuiaba,MT
78048,-15.56162813,-56.0844707,cuiaba,MT
78043,-15.59619578,-56.11934816,cuiaba,MT
78040,-15.57905916,-56.11321562,cuiaba,MT
78060,-15.59871688,-56.07264044,cuiaba,MT
78043,-15.58988478,-56.10530597,cuiaba,MT
78050,-15.5875202,-56.08056399,cuiaba,MT
78065,-15.61938133,-56.08062251,cuiaba,MT
78005,-15.59372583,-56.09954626,cuiaba,MT
78045,-15.59145459,-56.10506872,cuiaba,MT
78085,-15.63984889,-56.05691936,cuiaba,MT
78058,-15.57299416,-56.03094489,cuiabá,MT
78053,-15.65188727,-56.03770225,cuiaba,MT
78005,-15.58726772,-56.09687059,cuiaba,MT
78075,-15.62852849,-56.04863687,cuiaba,MT
78055,-15.55496198,-56.05151513,cuiaba,MT
78035,-15.59837201,-56.13108105,cuiaba,MT
78050,-15.58961588,-56.07285828,cuiabá,MT
78070,-15.61513329,-56.10660196,cuiaba,MT
78058,-15.56512184,-56.03481543,cuiaba,MT
78048,-15.5825575,-56.08026981,cuiaba,MT
78035,-15.59677101,-56.13547905,cuiaba,MT
78068,-15.58170826,-56.03031403,cuiaba,MT
78015,-15.61542374,-56.09500467,cuiaba,MT
78058,-15.55777984,-56.03912528,cuiaba,MT
78030,-15.60332089,-56.12444431,cuiaba,MT
78050,-15.65126025,-56.03834819,cuiaba,MT
78088,-15.6379745,-56.0253876,cuiabá,MT
78030,-15.60822125,-56.11893212,cuiaba,MT
78050,-15.58321906,-56.05713992,cuiaba,MT
78048,-15.57495045,-56.09107663,cuiabá,MT
78068,-15.61357294,-56.0658345,cuiaba,MT
78043,-15.58901184,-56.10161235,cuiaba,MT
78050,-15.58013104,-56.0652078,cuiaba,MT
78045,-15.59416201,-56.10858601,cuiabá,MT
78095,-15.66149401,-56.04201434,cuiaba,MT
78032,-15.5970527,-56.10778038,cuiabá,MT
78035,-15.59084397,-56.13152326,cuiaba,MT
78065,-15.62273452,-56.08434898,cuiaba,MT
78060,-15.60636706,-56.07100628,cuiabá,MT
78075,-15.62852849,-56.04863687,cuiaba,MT
78040,-15.58644961,-56.11841915,cuiaba,MT
78005,-15.59318653,-56.09489637,cuiaba,MT
78032,-15.59499387,-56.10432958,cuiaba,MT
78050,-15.58027272,-56.06505195,cuiaba,MT
78015,-15.60750174,-56.0965697,cuiaba,MT
78075,-15.61086597,-56.03241952,cuiaba,MT
78030,-15.608142,-56.11906519,cuiaba,MT
78056,-15.547392,-56.0335725,cuiaba,MT
78070,-15.61911345,-56.07025466,cuiabá,MT
78091,-15.64900843,-55.98678,cuiaba,MT
78050,-15.58314373,-56.07535497,cuiabá,MT
78048,-15.57697977,-56.08909108,cuiaba,MT
78090,-15.6411118,-56.05052421,cuiaba,MT
78058,-15.56200278,-56.03127454,cuiabá,MT
78099,-15.63534892,-55.95552672,cuiaba,MT
78043,-15.58483745,-56.11158866,cuiaba,MT
78075,-15.56716688,-56.06188108,cuiaba,MT
78025,-15.61060945,-56.11916855,cuiabá,MT
78050,-15.58828036,-56.0782472,cuiaba,MT
78050,-15.65126025,-56.03834819,cuiabá,MT
78055,-15.5488679,-56.05144689,cuiaba,MT
78060,-15.59786045,-56.07062364,cuiaba,MT
78090,-15.64398211,-55.97175085,cuiaba,MT
78031,-15.60563093,-56.11286693,cuiaba,MT
78058,-15.56926046,-56.04409292,cuiaba,MT
78049,-15.54352416,-56.09374217,cuiaba,MT
78088,-15.54128626,-56.09315611,cuiaba,MT
78043,-15.58901184,-56.10161235,cuiaba,MT
78048,-15.56276516,-56.09515015,cuiaba,MT
78058,-15.60201,-55.69756165,cuiabá,MT
78058,-15.57056875,-56.0421961,cuiaba,MT
78051,-15.59811994,-56.07537978,cuiabá,MT
78005,-15.59147157,-56.09440107,cuiaba,MT
78048,-15.56212244,-56.08403061,cuiaba,MT
78005,-15.59161544,-56.09449091,cuiaba,MT
78043,-15.58901184,-56.10161235,cuiaba,MT
78043,-15.53959528,-56.09431646,cuiaba,MT
78056,-15.65359012,-56.03763675,cuiaba,MT
78048,-15.57915258,-56.09689206,cuiaba,MT
78048,-15.31581511,-56.10682346,cuiaba,MT
78061,-15.60038292,-56.06056233,cuiaba,MT
78020,-15.60037857,-56.1049684,cuiabá,MT
78048,-15.58414309,-56.08067878,cuiabá,MT
78088,-15.63298706,-56.01641707,cuiaba,MT
78065,-15.62080472,-56.07938976,cuiaba,MT
78040,-15.58049182,-56.1220176,cuiaba,MT
78060,-15.60461401,-56.05923418,cuiaba,MT
78045,-15.59179781,-56.1045038,cuiaba,MT
78060,-15.60960781,-56.07355017,cuiabá,MT
78045,-15.58624876,-56.09720216,cuiaba,MT
78048,-15.57721462,-56.09174403,cuiaba,MT
78095,-15.66974685,-56.03894311,cuiaba,MT
78050,-15.57992639,-56.06544693,cuiaba,MT
78098,-15.63895542,-55.97044947,cuiaba,MT
79093,-20.49766718,-54.68409101,campo grande,MS
79010,-20.44248184,-54.60767471,campo grande,MS
79091,-20.49260252,-54.67093026,campo grande,MS
79062,-20.50936127,-54.56825385,campo grande,MS
79002,-20.45701824,-54.60285132,campo grande,MS
79083,-20.5194708,-54.63532447,campo grande,MS
79032,-20.44010144,-54.57267751,campo grande,MS
79097,-20.53700651,-54.66821294,campo grande,MS
79006,-20.47971032,-54.64038652,campo grande,MS
79010,-20.44996689,-54.59734842,campo grande,MS
79031,-20.44583087,-54.55415241,campo grande,MS
79052,-20.49522153,-54.58451357,campo grande,MS
79090,-20.48797836,-54.65295544,campo grande,MS
79060,-20.5229925,-54.5891057,campo grande,MS
79033,-20.41839641,-54.57017016,campo grande,MS
79063,-20.51928613,-54.59555053,campo grande,MS
79093,-20.49272058,-54.67455148,campo grande,MS
79074,-20.53208005,-54.63759912,campo grande,MS
79002,-20.46305222,-54.61003877,campo grande,MS
79093,-20.50343268,-54.68184557,campo grande,MS
79071,-20.53345349,-54.62179127,campo grande,MS
79008,-20.44412476,-54.62093081,campo grande,MS
79040,-20.45746785,-54.57264623,campo grande,MS
79093,-20.50080738,-54.67491966,campo grande,MS
79091,-20.47709818,-54.66682349,campo grande,MS
79052,-20.49967648,-54.57310662,campo grande,MS
79005,-20.4807309,-54.61764166,campo grande,MS
79060,-20.51243866,-54.59279451,campo grande,MS
79041,-20.47061483,-54.57143722,campo grande,MS
79014,-20.40607576,-54.59797629,campo grande,MS
79002,-20.45883292,-54.61274168,campo grande,MS
79004,-20.469942,-54.61275384,campo grande,MS
79020,-20.45741496,-54.59501939,campo grande,MS
79010,-20.44848325,-54.60898937,campo grande,MS
79034,-20.41812893,-54.56358268,campo grande,MS
79002,-20.44320083,-54.61646658,campo grande,MS
79032,-20.43538037,-54.5706553,campo grande,MS
79033,-20.42521684,-54.5709936,campo grande,MS
79063,-20.52772123,-54.59341049,campo grande,MS
79081,-20.50804546,-54.63393183,campo grande,MS
79032,-20.43944305,-54.57842594,campo grande,MS
79090,-20.47585725,-54.65009119,campo grande,MS
79051,-20.48227936,-54.59397058,campo grande,MS
79041,-20.47061483,-54.57143722,campo grande,MS
79032,-20.43197966,-54.57071296,campo grande,MS
79006,-20.47567278,-54.63389918,campo grande,MS
79010,-20.45164522,-54.61359669,campo grande,MS
79033,-20.42497855,-54.57624598,campo grande,MS
79022,-20.44433913,-54.58973851,campo grande,MS
79020,-20.45701086,-54.59565451,campo grande,MS
79050,-20.48645502,-54.60907201,campo grande,MS
79050,-20.48541812,-54.60136268,campo grande,MS
