geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
A10827,88010,-27.59863678,-48.54959155,florianopolis,SC
A10828,88047,-27.65879208,-48.5399073,florianopolis,SC
A10829,88060,-27.47305192,-48.41201849,florianópolis,SC
A10830,88036,-27.59480035,-48.52425571,florianópolis,SC
A10831,88058,-27.44429708,-48.38006308,florianopolis,SC
A10832,88037,-27.5998323,-48.51083845,florianopolis,SC
A10833,88034,-27.57607602,-48.50758535,florianopolis,SC
A10834,88060,-27.4745155,-48.4118622,florianopolis,SC
A10835,88045,-27.60641323,-48.53481436,florianopolis,SC
A10836,88063,-27.66293562,-48.47718823,florianopolis,SC
A10837,88015,-27.59437157,-48.5523915,florianópolis,SC
A10838,88048,-27.64441002,-48.47653363,florianopolis,SC
A10839,88056,-27.3983361,-48.42881578,florianopolis,SC
A10840,88080,-27.60809991,-48.57775908,florianopolis,SC
A10841,88034,-27.58061129,-48.50242374,florianopolis,SC
A10842,88053,-27.44427058,-48.50123301,florianopolis,SC
A10843,88063,-27.68764375,-48.4992383,florianopolis,SC
A10844,88015,-27.59142014,-48.55546492,florianopolis,SC
A10845,88040,-27.59581575,-48.52551712,florianopolis,SC
A10846,88010,-27.59479886,-48.55575659,florianopolis,SC
A10847,88067,-27.78137386,-48.52971612,florianopolis,SC
A10848,88037,-27.59987432,-48.51101924,florianopolis,SC
A10849,88075,-27.58838858,-48.57907082,florianopolis,SC
A10850,88062,-27.59910369,-48.46693619,florianópolis,SC
A10851,88080,-27.61244005,-48.58277334,florianopolis,SC
A10852,88040,-27.59678559,-48.52319812,florianopolis,SC
A10853,88058,-27.45192287,-48.37896029,florianopolis,SC
A10854,88054,-27.4279057,-48.46845451,florianopolis,SC
A10855,88035,-27.59768541,-48.51294057,florianópolis,SC
A10856,88036,-27.59463773,-48.52254763,florianopolis,SC
A10857,88070,-27.59197266,-48.57874353,florianopolis,SC
A10858,88032,-27.47073403,-48.46851576,florianopolis,SC
A10859,88056,-27.44130211,-48.41839453,florianopolis,SC
A10860,88020,-27.59764203,-48.54712955,florianopolis,SC
A10861,88020,-27.59310353,-48.54716169,florianopolis,SC
A10862,88034,-27.583128,-48.49524225,florianopolis,SC
A10863,88054,-27.43508375,-48.46051339,florianopolis,SC
A10864,88036,-27.59437367,-48.52289154,florianópolis,SC
A10865,88058,-27.45062453,-48.40231067,florianopolis,SC
A10866,88061,-27.58332904,-48.43029453,florianópolis,SC
A10867,88063,-27.65908495,-48.48086732,florianopolis,SC
A10868,88020,-27.59289052,-48.54454707,florianopolis,SC
A10869,88030,-27.56629724,-48.51565716,florianopolis,SC
A10870,88015,-27.58996799,-48.56030428,florianopolis,SC
A10871,88036,-27.59194992,-48.51738704,florianopolis,SC
A10872,88063,-27.68059227,-48.48468002,florianopolis,SC
A10873,88020,-27.59676075,-48.54673416,florianopolis,SC
A10874,88034,-27.57590971,-48.51045094,florianopolis,SC
A10875,88085,-27.61011645,-48.597253,florianopolis,SC
A10876,88036,-27.58992564,-48.51978171,florianopolis,SC
A10877,88040,-27.59732826,-48.52574613,florianopolis,SC
A10878,88070,-27.58865214,-48.58217208,florianopolis,SC
A10879,88090,-27.59507343,-48.59144981,florianopolis,SC
A10880,88048,-27.65399737,-48.51601258,florianopolis,SC
A10881,88047,-27.6337175,-48.51740275,florianópolis,SC
A10882,88058,-27.44929499,-48.39502466,florianopolis,SC
A10883,88036,-27.59308221,-48.52349679,florianopolis,SC
A10884,88036,-27.58540548,-48.52461114,florianopolis,SC
A10885,88070,-27.59344804,-48.57439911,florianopolis,SC
A10886,88080,-27.60292125,-48.58635418,florianopolis,SC
A10887,88025,-27.58082586,-48.54382242,florianopolis,SC
A10888,88015,-27.59188514,-48.55381792,florianopolis,SC
A10889,88080,-27.61268411,-48.58341234,florianópolis,SC
A10890,88056,-27.42766348,-48.42410115,florianópolis,SC
A10891,88056,-27.39612433,-48.42066227,florianopolis,SC
A10892,88036,-27.58701065,-48.52436909,florianopolis,SC
A10893,88025,-27.5803013,-48.53760297,florianopolis,SC
A10894,88034,-27.58239845,-48.49875237,florianopolis,SC
A10895,88015,-27.58937912,-48.54414088,florianopolis,SC
A10896,88058,-27.45150651,-48.40705311,florianopolis,SC
A10897,88070,-27.59604108,-48.59051955,florianopolis,SC
A10898,88037,-27.6033125,-48.50305913,florianopolis,SC
A10899,88058,-27.45403454,-48.41023106,florianopolis,SC
A10900,88061,-27.57699557,-48.42455065,florianópolis,SC
A10901,88036,-27.59275496,-48.52107614,florianopolis,SC
A10902,88015,-27.59092754,-48.5486998,florianopolis,SC
A10903,88036,-27.58364594,-48.5255176,florianópolis,SC
A10904,88058,-27.44023492,-48.39301351,florianopolis,SC
A10905,88020,-27.59479049,-48.54350446,florianopolis,SC
A10906,88037,-27.59984402,-48.51261004,florianopolis,SC
A10907,88015,-27.59531849,-48.54826429,florianópolis,SC
A10908,88045,-27.61665138,-48.52667133,florianopolis,SC
A10909,88085,-27.61061458,-48.59547294,florianopolis,SC
A10910,88015,-27.58806158,-48.55632615,florianopolis,SC
A10911,88036,-27.58516726,-48.52903544,florianopolis,SC
A10912,88095,-27.58866898,-48.59047922,florianopolis,SC
A10913,88085,-27.60461179,-48.59322149,florianopolis,SC
A10914,88020,-27.58877122,-48.54194902,florianopolis,SC
A10915,88025,-27.57870621,-48.53815782,florianopolis,SC
A10916,88063,-27.66695115,-48.48323359,florianopolis,SC
A10917,88015,-27.58751417,-48.54840633,florianopolis,SC
A10918,88020,-27.59611086,-48.5460565,florianopolis,SC
A10919,88058,-27.43754227,-48.39882648,florianopolis,SC
A10920,88047,-27.66921611,-48.53394236,florianopolis,SC
A10921,88015,-27.58898652,-48.55081787,florianopolis,SC
A10922,88036,-27.59437367,-48.52289154,florianopolis,SC
A10923,88045,-27.60513343,-48.53280687,florianopolis,SC
A10924,88015,-27.588861,-48.55332424,florianopolis,SC
A10925,88020,-27.58441151,-48.53922409,florianopolis,SC
A10926,88050,-27.50355646,-48.50863091,florianopolis,SC
A10927,88061,-27.57533801,-48.42740422,florianopolis,SC
A10928,88056,-27.42845349,-48.42278456,florianopolis,SC
A10929,88064,-27.70504787,-48.5338517,florianopolis,SC
A10930,88070,-27.59780371,-48.5799041,florianopolis,SC
A10931,88062,-27.60644593,-48.47726248,florianópolis,SC
A10932,88075,-27.58122854,-48.58327345,florianopolis,SC
A10933,88051,-27.49013811,-48.531006,florianópolis,SC
A10934,88037,-27.60629537,-48.50367657,florianópolis,SC
A10935,88066,-27.71416492,-48.50349099,florianopolis,SC
A10936,88034,-27.57720858,-48.50590308,florianopolis,SC
A10937,88062,-27.61653646,-48.48414349,florianopolis,SC
A10938,88034,-27.57344865,-48.50964532,florianopolis,SC
A10939,88095,-27.58448245,-48.59141012,florianopolis,SC
A10940,88064,-27.81591836,-48.56288507,florianopolis,SC
A10941,88020,-27.59412777,-48.54414794,florianopolis,SC
A10942,88036,-27.59029534,-48.52189304,florianopolis,SC
A10943,88034,-27.57997602,-48.51113415,florianopolis,SC
A10944,88048,-27.63540321,-48.47410422,florianopolis,SC
A10945,88063,-27.68878755,-48.48439496,florianópolis,SC
A10946,88090,-27.59171055,-48.59543016,florianopolis,SC
A10947,88037,-27.60606831,-48.50404262,florianopolis,SC
A10948,88058,-27.44522852,-48.39436928,florianopolis,SC
A10949,88095,-27.58282095,-48.60073409,florianópolis,SC
A10950,88050,-27.50740142,-48.51851108,florianópolis,SC
A10951,88047,-27.66478185,-48.53760148,florianópolis,SC
A10952,88095,-27.57973531,-48.5887858,florianopolis,SC
A10953,88010,-27.59403202,-48.55939745,florianopolis,SC
A10954,88090,-27.59277541,-48.59080882,florianopolis,SC
A10955,88051,-27.49392611,-48.52508701,florianopolis,SC
A10956,88049,-27.68773482,-48.5657063,florianopolis,SC
A10957,88015,-27.59111925,-48.55829304,florianopolis,SC
A10958,88036,-27.58498766,-48.52466244,florianopolis,SC
A10959,88032,-27.55634469,-48.49355229,florianopolis,SC
A10960,88095,-27.5892631,-48.60289041,florianopolis,SC
A10961,88058,-27.46347258,-48.38098204,florianópolis,SC
A10962,88037,-27.6003275,-48.50278384,florianopolis,SC
A10963,88045,-27.61066261,-48.5440363,florianopolis,SC
A10964,88075,-27.58101309,-48.58317322,florianópolis,SC
A10965,88040,-27.6111316,-48.52489392,florianópolis,SC
A10966,88085,-27.5998049,-48.59364481,florianopolis,SC
A10967,88036,-27.59204086,-48.5216133,florianopolis,SC
A10968,88037,-27.5998323,-48.51083845,florianopolis,SC
A10969,88010,-27.59426567,-48.55575728,florianopolis,SC
A10970,88050,-27.52303654,-48.5172234,florianopolis,SC
A10971,88015,-27.58968409,-48.55176798,florianopolis,SC
A10972,88052,-27.46036607,-48.44984909,florianopolis,SC
A10973,88058,-27.4460875,-48.40533,florianopolis,SC
A10974,88047,-27.66986356,-48.5338439,florianopolis,SC
A10975,88054,-27.43006931,-48.46049817,florianopolis,SC
A10976,88035,-27.59288006,-48.50772034,florianopolis,SC
A10977,88063,-27.66630778,-48.4792818,florianopolis,SC
A10978,88054,-27.43269068,-48.46875212,florianópolis,SC
A10979,88015,-27.59338913,-48.55191047,florianopolis,SC
A10980,88058,-27.44275846,-48.40738935,florianopolis,SC
A10981,88010,-27.5975829,-48.55151822,florianopolis,SC
A10982,88020,-27.59586778,-48.54559637,florianopolis,SC
A10983,88070,-27.59922532,-48.58147713,florianópolis,SC
A10984,88048,-27.65479877,-48.4866068,florianopolis,SC
A10985,88075,-27.59575802,-48.57140001,florianopolis,SC
A10986,88040,-27.60589507,-48.53124601,florianopolis,SC
A10987,88020,-27.59594565,-48.54524067,florianopolis,SC
A10988,88063,-27.66943604,-48.48255337,florianopolis,SC
A10989,88040,-27.60941151,-48.51764164,florianopolis,SC
A10990,88052,-27.506671,-48.49203241,florianopolis,SC
A10991,88090,-27.59267265,-48.60446781,florianopolis,SC
A10992,88034,-27.59170357,-48.49251406,florianopolis,SC
A10993,88025,-27.5754175,-48.53280966,florianopolis,SC
A10994,88050,-27.50288846,-48.51459965,florianopolis,SC
A10995,88045,-27.60830588,-48.53317039,florianópolis,SC
A10996,88025,-27.57543052,-48.53969933,florianopolis,SC
A10997,88034,-27.57383193,-48.51091233,florianopolis,SC
A10998,88034,-27.59166078,-48.50003339,florianopolis,SC
A10999,88070,-27.58781751,-48.58303463,florianopolis,SC
A11000,88066,-27.71466003,-48.50356273,florianopolis,SC
A11001,88040,-27.60298565,-48.52669056,florianopolis,SC
A11002,88037,-27.60024814,-48.51527269,florianopolis,SC
A11003,88058,-27.45201653,-48.397069,florianopolis,SC
A11004,88040,-27.59877711,-48.52692467,florianopolis,SC
A11005,88054,-27.4332383,-48.47015453,florianopolis,SC
A11006,88025,-27.57742599,-48.52448856,florianopolis,SC
A11007,88049,-27.68777815,-48.56575772,florianopolis,SC
A11008,88025,-27.5757718,-48.52687302,florianopolis,SC
A11009,88037,-27.60204125,-48.50433756,florianopolis,SC
A11010,88062,-27.59207861,-48.46992,florianópolis,SC
A11011,88063,-27.68235886,-48.49247429,florianopolis,SC
A11012,88053,-27.44504941,-48.49223512,florianopolis,SC
A11013,88040,-27.60446684,-48.52951505,florianopolis,SC
A11014,88085,-27.60903969,-48.59376356,florianopolis,SC
A11015,88037,-27.59987229,-48.51101875,florianópolis,SC
A11016,88058,-27.43443953,-48.39795361,florianopolis,SC
A11017,88047,-27.62672297,-48.52459163,florianopolis,SC
A11018,88034,-27.58510513,-48.49708039,florianopolis,SC
A11019,88049,-27.68428963,-48.55753493,florianopolis,SC
A11020,88066,-27.76177491,-48.51055217,florianopolis,SC
A11021,88015,-27.58829694,-48.55342208,florianópolis,SC
A11022,88060,-27.50167546,-48.41728144,florianópolis,SC
A11023,88020,-27.59763714,-48.54806359,florianopolis,SC
A11024,88050,-27.51093379,-48.51312857,florianopolis,SC
A11025,88095,-27.57617717,-48.59913043,florianopolis,SC
A11026,88020,-27.60209347,-48.54541318,florianópolis,SC
A11027,88020,-27.58388096,-48.54362354,florianopolis,SC
A11028,88015,-27.58576864,-48.54483033,florianopolis,SC
A11029,88062,-27.62974708,-48.47241298,florianopolis,SC
A11030,88070,-27.59166033,-48.57852445,florianopolis,SC
A11031,88080,-27.60394958,-48.57640939,florianopolis,SC
A11032,88036,-27.58317404,-48.52450923,florianopolis,SC
A11033,88053,-27.44894012,-48.53520266,florianopolis,SC
A11034,88032,-27.5571148,-48.4967741,florianopolis,SC
A11035,88025,-27.57820839,-48.54285065,florianopolis,SC
A11036,88036,-27.59621203,-48.52078858,florianopolis,SC
A11037,88010,-27.59237038,-48.55525908,florianopolis,SC
A11038,88020,-27.59385309,-48.54486453,florianopolis,SC
A11039,88047,-27.65932273,-48.54467137,florianópolis,SC
A11040,88066,-27.70583005,-48.49939489,florianópolis,SC
A11041,88058,-27.45927111,-48.37989555,florianopolis,SC
A11042,88066,-27.75284033,-48.50971041,florianopolis,SC
A11043,88034,-27.57303797,-48.51156114,florianopolis,SC
A11044,88063,-27.68142529,-48.4921568,florianopolis,SC
A11045,90010,-30.03215041,-51.2325517,porto alegre,RS
A11046,90050,-30.03663696,-51.22367993,porto alegre,RS
A11047,90050,-30.04272571,-51.23110801,porto alegre,RS
A11048,90030,-30.02486007,-51.22343202,porto alegre,RS
A11049,90035,-30.0293389,-51.21207766,porto alegre,RS
A11050,90010,-30.03090377,-51.22427127,porto alegre,RS
A11051,90050,-30.03168564,-51.22017603,porto alegre,RS
A11052,90040,-30.04307239,-51.21141663,porto alegre,RS
A11053,90040,-30.04069614,-51.21691733,porto alegre,RS
A11054,90030,-30.02461361,-51.22196181,porto alegre,RS
A11055,90010,-30.03597959,-51.23135054,porto alegre,RS
A11056,90050,-30.03511751,-51.22216287,porto alegre,RS
A11057,90010,-30.03670956,-51.23218796,porto alegre,RS
A11058,90035,-30.03282067,-51.20844322,porto alegre,RS
A11059,90010,-30.0304257,-51.22984784,porto alegre,RS
A11060,90020,-30.02996719,-51.22857475,porto alegre,RS
A11061,90050,-30.03168564,-51.22017603,porto alegre,RS
A11062,90020,-30.03219739,-51.23633299,porto alegre,RS
A11063,90010,-30.03423008,-51.23250224,porto alegre,RS
A11064,90035,-30.03033572,-51.2108157,porto alegre,RS
A11065,90040,-30.04305594,-51.20967352,porto alegre,RS
A11066,90040,-30.03644111,-51.22022296,porto alegre,RS
A11067,90050,-30.03615037,-51.22305586,porto alegre,RS
A11068,90010,-30.03087951,-51.22533071,porto alegre,RS
A11069,90010,-30.02932031,-51.23030051,porto alegre,RS
A11070,90050,-30.04471613,-51.21669495,porto alegre,RS
A11071,90020,-30.02978856,-51.22710537,porto alegre,RS
A11072,90035,-30.02700921,-51.21004798,porto alegre,RS
A11073,90010,-30.03407203,-51.23822291,porto alegre,RS
A11074,90020,-30.03106765,-51.23326918,porto alegre,RS
A11075,90040,-30.04680625,-51.20875624,porto alegre,RS
A11076,90010,-30.03812834,-51.23297247,porto alegre,RS
A11077,90035,-30.03195005,-51.22214245,porto alegre,RS
A11078,90050,-30.03502664,-51.22372239,porto alegre,RS
A11079,90010,-30.03499951,-51.23884065,porto alegre,RS
A11080,90035,-30.03262398,-51.21841647,porto alegre,RS
A11081,90020,-30.03024334,-51.22772922,porto alegre,RS
A11082,90010,-30.03090377,-51.22427127,porto alegre,RS
A11083,90010,-30.03387463,-51.23672359,porto alegre,RS
A11084,90020,-30.02998665,-51.23020239,porto alegre,RS
A11085,90010,-30.03737749,-51.22852696,porto alegre,RS
A11086,90020,-30.03221541,-51.2279157,porto alegre,RS
A11087,90010,-30.0310674,-51.22454431,porto alegre,RS
A11088,90035,-30.03065072,-51.2108337,porto alegre,RS
A11089,90040,-30.03803751,-51.20889971,porto alegre,RS
A11090,90010,-30.03617446,-51.22960999,porto alegre,RS
A11091,90020,-30.02932541,-51.22337242,porto alegre,RS
A11092,90050,-30.0399332,-51.22629218,porto alegre,RS
A11093,90050,-30.04083509,-51.22214935,porto alegre,RS
A11094,90010,-30.02759109,-51.22918792,porto alegre,RS
A11095,90020,-30.02996719,-51.22857475,porto alegre,RS
A11096,90035,-30.03183948,-51.21521192,porto alegre,RS
A11097,90040,-30.04355416,-51.21304477,porto alegre,RS
A11098,90050,-30.03861874,-51.22111836,porto alegre,RS
A11099,90010,-30.0293246,-51.23345297,porto alegre,RS
A11100,90050,-30.03714873,-51.22370959,porto alegre,RS
A11101,90035,-30.03495264,-51.2084132,porto alegre,RS
A11102,90010,-30.03612849,-51.22860288,porto alegre,RS
A11103,90010,-30.03505147,-51.23009222,porto alegre,RS
A11104,90030,-30.02796457,-51.22032404,porto alegre,RS
A11105,90010,-30.03154949,-51.22652375,porto alegre,RS
A11106,90010,-30.03345527,-51.22641477,porto alegre,RS
A11107,90020,-30.03043943,-51.22449456,porto alegre,RS
A11108,90040,-30.04090934,-51.21575576,porto alegre,RS
A11109,90040,-30.03990538,-51.21438568,porto alegre,RS
A11110,90035,-30.0330185,-51.212394,porto alegre,RS
A11111,90020,-30.03054317,-51.23161182,porto alegre,RS
A11112,90035,-30.03155891,-51.20840827,porto alegre,RS
A11113,90010,-30.03737938,-51.23588359,porto alegre,RS
A11114,90050,-30.0379242,-51.22345348,porto alegre,RS
A11115,90010,-30.02920565,-51.2341321,porto alegre,RS
A11116,90020,-30.03021577,-51.22571684,porto alegre,RS
A11117,90020,-30.03018163,-51.22476315,porto alegre,RS
A11118,90040,-30.0370131,-51.20918319,porto alegre,RS
A11119,90010,-30.0329048,-51.22556916,porto alegre,RS
A11120,90018,-30.02948255,-51.23241568,porto alegre,RS
A11121,90050,-30.0447786,-51.22156041,porto alegre,RS
A11122,90030,-30.02783941,-51.21773013,porto alegre,RS
A11123,90020,-30.031965,-51.224832,porto alegre,RS
A11124,90035,-30.03132292,-51.21227469,porto alegre,RS
A11125,90050,-30.03958277,-51.2219871,porto alegre,RS
A11126,90010,-30.03554589,-51.23439295,porto alegre,RS
A11127,90050,-30.04581816,-51.2236321,porto alegre,RS
A11128,90022,-31.77991961,-52.34106626,porto alegre,RS
A11129,90040,-30.03319825,-51.22268624,porto alegre,RS
A11130,90010,-30.03090377,-51.22427127,porto alegre,RS
A11131,90050,-30.03727968,-51.22586979,porto alegre,RS
A11132,90040,-30.04256267,-51.21294597,porto alegre,RS
A11133,90010,-30.03353354,-51.22844947,porto alegre,RS
A11134,90050,-30.0378702,-51.22349398,porto alegre,RS
A11135,90020,-30.03704703,-51.22825295,porto alegre,RS
A11136,90035,-30.03230087,-51.21993806,porto alegre,RS
A11137,90020,-30.03246457,-51.22830941,porto alegre,RS
A11138,90050,-30.03946759,-51.22479713,porto alegre,RS
A11139,90010,-30.02882416,-51.23270445,porto alegre,RS
A11140,90010,-30.02956491,-51.22868223,porto alegre,RS
A11141,90035,-30.03196031,-51.21231987,porto alegre,RS
A11142,90050,-30.03727968,-51.22586979,porto alegre,RS
A11143,90035,-30.02845744,-51.20861174,porto alegre,RS
A11144,90050,-30.03658584,-51.22557516,porto alegre,RS
A11145,90030,-30.02586215,-51.2246127,porto alegre,RS
A11146,90010,-30.03493651,-51.23865959,porto alegre,RS
A11147,90010,-30.03057967,-51.22874879,porto alegre,RS
A11148,90050,-30.03663696,-51.22367993,porto alegre,RS
A11149,90020,-30.03046559,-51.22344038,porto alegre,RS
A11150,90050,-30.04062806,-51.22355571,porto alegre,RS
A11151,90050,-30.0385298,-51.2212388,porto alegre,RS
A11152,90010,-30.03072199,-51.23483794,porto alegre,RS
A11153,90035,-30.02846475,-51.21511171,porto alegre,RS
A11154,90010,-30.03333449,-51.23197306,porto alegre,RS
A11155,90010,-30.03812834,-51.23297247,porto alegre,RS
A11156,90040,-30.03766757,-51.20984792,porto alegre,RS
A11157,90010,-30.03366085,-51.22731865,porto alegre,RS
A11158,90020,-30.02967652,-51.22442287,porto alegre,RS
A11159,90050,-30.04057079,-51.22250076,porto alegre,RS
A11160,90030,-30.02793659,-51.21999554,porto alegre,RS
A11161,90020,-30.02905974,-51.22673057,porto alegre,RS
A11162,90035,-30.02838531,-51.21175882,porto alegre,RS
A11163,90010,-30.03325754,-51.23222038,porto alegre,RS
A11164,90035,-30.03495264,-51.2084132,porto alegre,RS
A11165,90040,-30.04064746,-51.21079759,porto alegre,RS
A11166,90020,-30.02917192,-51.2278913,porto alegre,RS
A11167,90050,-30.04220038,-51.21410659,porto alegre,RS
A11168,90010,-30.03449302,-51.23388503,porto alegre,RS
A11169,90010,-30.02807515,-51.22895937,porto alegre,RS
A11170,90035,-30.03186143,-51.21632354,porto alegre,RS
A11171,90035,-30.03645458,-51.20827926,porto alegre,RS
A11172,90050,-30.04495869,-51.2174751,porto alegre,RS
A11173,90035,-30.03297468,-51.21264294,porto alegre,RS
A11174,90010,-30.03226057,-51.23272438,porto alegre,RS
A11175,90050,-30.0372413,-51.2236984,porto alegre,RS
A11176,90010,-30.03608661,-51.23032004,porto alegre,RS
A11177,90020,-30.02970249,-51.22397213,porto alegre,RS
A11178,90050,-30.04613898,-51.21770835,porto alegre,RS
